source,target,ÀàĞÍ
208076,866491,directed
208774,866491,directed
243812,866491,directed
279337,866491,directed
316834,866491,directed
361393,866491,directed
414251,866491,directed
517074,866491,directed
545074,866491,directed
569685,866491,directed
576718,866491,directed
578141,866491,directed
590285,866491,directed
607448,866491,directed
622805,866491,directed
767016,866491,directed
802302,866491,directed
892771,866491,directed
610706,866767,directed
219203,866769,directed
393345,866769,directed
522377,866769,directed
754032,866769,directed
5882,866786,directed
55128,866786,directed
58372,866786,directed
75825,866786,directed
120521,866786,directed
180228,866786,directed
182598,866786,directed
289177,866786,directed
376608,866786,directed
418955,866786,directed
489303,866786,directed
491220,866786,directed
502398,866786,directed
531986,866786,directed
562304,866786,directed
763301,866786,directed
824022,866786,directed
840402,866786,directed
894465,866786,directed
38490,866841,directed
46699,866841,directed
55128,866841,directed
66915,866841,directed
80537,866841,directed
94205,866841,directed
120521,866841,directed
151431,866841,directed
180228,866841,directed
194018,866841,directed
194703,866841,directed
203639,866841,directed
210323,866841,directed
238115,866841,directed
265456,866841,directed
282709,866841,directed
409954,866841,directed
410219,866841,directed
414251,866841,directed
457807,866841,directed
538677,866841,directed
560208,866841,directed
583959,866841,directed
631774,866841,directed
662800,866841,directed
683065,866841,directed
754032,866841,directed
793988,866841,directed
816890,866841,directed
838195,866841,directed
849246,866841,directed
941579,866841,directed
128495,867307,directed
285232,867307,directed
490852,867307,directed
530745,867307,directed
574102,867307,directed
585896,867307,directed
612716,867307,directed
775877,867307,directed
857621,867307,directed
166291,867978,directed
172167,867978,directed
326249,867978,directed
336783,867978,directed
451296,867978,directed
504815,867978,directed
756656,867978,directed
840523,867978,directed
887638,867978,directed
1006765,867978,directed
518252,867980,directed
1312035,867980,directed
118289,868086,directed
161920,868086,directed
187581,868086,directed
237205,868086,directed
467203,868086,directed
531986,868086,directed
94224,868092,directed
100854,868092,directed
175553,868092,directed
424292,868092,directed
489316,868092,directed
490416,868092,directed
551815,868092,directed
558339,868092,directed
640675,868092,directed
684253,868092,directed
21292,868174,directed
44751,868174,directed
68551,868174,directed
72716,868174,directed
76561,868174,directed
79960,868174,directed
81561,868174,directed
85915,868174,directed
94205,868174,directed
118189,868174,directed
131581,868174,directed
133057,868174,directed
144847,868174,directed
161808,868174,directed
214162,868174,directed
350585,868174,directed
350840,868174,directed
393789,868174,directed
580058,868174,directed
592954,868174,directed
605375,868174,directed
789721,868174,directed
791480,868174,directed
794846,868174,directed
798248,868174,directed
816890,868174,directed
837985,868174,directed
887348,868174,directed
936206,868174,directed
944310,868174,directed
66915,868306,directed
71209,868306,directed
114342,868306,directed
418955,868306,directed
505532,868306,directed
595101,868306,directed
847735,868306,directed
14651,868456,directed
98189,868456,directed
190632,868456,directed
193160,868456,directed
549797,868456,directed
630603,868456,directed
814606,868456,directed
848784,868456,directed
944310,868456,directed
1098,868616,directed
7920,868616,directed
29808,868616,directed
32401,868616,directed
37730,868616,directed
105129,868616,directed
139026,868616,directed
203008,868616,directed
253408,868616,directed
260206,868616,directed
323194,868616,directed
357406,868616,directed
379125,868616,directed
446509,868616,directed
610339,868616,directed
639056,868616,directed
771438,868616,directed
782768,868616,directed
790820,868616,directed
98465,868628,directed
103324,868628,directed
255347,868628,directed
673208,868628,directed
751910,868628,directed
769486,868628,directed
928351,868628,directed
957340,868628,directed
502371,869364,directed
103162,869409,directed
384675,869409,directed
594665,869409,directed
378624,869417,directed
518313,869417,directed
19435,869708,directed
396372,869708,directed
958076,869708,directed
85397,870646,directed
275757,870646,directed
44068,870809,directed
212810,870809,directed
219203,870809,directed
239655,870809,directed
393257,870809,directed
466759,870809,directed
760389,870809,directed
946560,870809,directed
58549,873085,directed
61172,873085,directed
145086,873085,directed
295276,873085,directed
413524,873085,directed
483716,873085,directed
678339,873085,directed
747757,873085,directed
784732,873085,directed
920073,873085,directed
83013,874289,directed
194380,874289,directed
271113,874289,directed
337404,874289,directed
565634,874289,directed
686577,874289,directed
822874,874289,directed
17060,879144,directed
67631,879144,directed
158849,879144,directed
326249,879144,directed
493848,879144,directed
667669,879144,directed
753868,879144,directed
758999,879144,directed
98465,882431,directed
246611,882431,directed
263937,882431,directed
446509,882431,directed
127369,882950,directed
423829,882950,directed
558339,882950,directed
640675,882950,directed
508443,883069,directed
610706,883069,directed
33161,883318,directed
75264,883318,directed
107139,883318,directed
128099,883318,directed
129775,883318,directed
135273,883318,directed
142652,883318,directed
144458,883318,directed
187581,883318,directed
191947,883318,directed
193231,883318,directed
298766,883318,directed
354105,883318,directed
390390,883318,directed
402872,883318,directed
474482,883318,directed
490141,883318,directed
533117,883318,directed
562304,883318,directed
622805,883318,directed
752773,883318,directed
777210,883318,directed
798792,883318,directed
926548,883318,directed
61172,883619,directed
327735,883619,directed
530745,883619,directed
390477,884251,directed
233066,884269,directed
290812,884269,directed
487186,884269,directed
38490,884449,directed
108679,884449,directed
257141,884449,directed
262794,884449,directed
333464,884449,directed
413524,884449,directed
522377,884449,directed
665860,884449,directed
758453,884449,directed
792733,884449,directed
961234,884449,directed
962339,884449,directed
988440,884449,directed
17929,884686,directed
26825,884686,directed
30925,884686,directed
35464,884686,directed
46861,884686,directed
79016,884686,directed
96613,884686,directed
120953,884686,directed
162487,884686,directed
162930,884686,directed
166291,884686,directed
168256,884686,directed
174557,884686,directed
175286,884686,directed
193594,884686,directed
197460,884686,directed
203711,884686,directed
204901,884686,directed
244406,884686,directed
247966,884686,directed
255210,884686,directed
270491,884686,directed
279337,884686,directed
290072,884686,directed
316834,884686,directed
359966,884686,directed
392299,884686,directed
411761,884686,directed
524522,884686,directed
549797,884686,directed
567624,884686,directed
582253,884686,directed
585249,884686,directed
590285,884686,directed
696015,884686,directed
758601,884686,directed
764702,884686,directed
796734,884686,directed
806542,884686,directed
813392,884686,directed
831236,884686,directed
834108,884686,directed
931086,884686,directed
933172,884686,directed
7448,884962,directed
17748,884962,directed
20278,884962,directed
40225,884962,directed
59819,884962,directed
149044,884962,directed
182360,884962,directed
290072,884962,directed
755570,884962,directed
806507,884962,directed
48566,885138,directed
139026,885138,directed
357406,885138,directed
393345,885138,directed
894465,885138,directed
954964,885138,directed
6334,885298,directed
184502,885298,directed
185948,885298,directed
204901,885298,directed
247966,885298,directed
255210,885298,directed
260038,885298,directed
884686,885298,directed
949259,885298,directed
35587,885375,directed
282800,885375,directed
422947,885375,directed
471355,885387,directed
504276,885387,directed
891032,885387,directed
3595,885569,directed
6334,885569,directed
18977,885569,directed
21747,885569,directed
38466,885569,directed
70715,885569,directed
184502,885569,directed
204901,885569,directed
205254,885569,directed
244406,885569,directed
246885,885569,directed
293490,885569,directed
315336,885569,directed
333539,885569,directed
344275,885569,directed
345734,885569,directed
392299,885569,directed
495784,885569,directed
579458,885569,directed
745915,885569,directed
751613,885569,directed
792507,885569,directed
813392,885569,directed
949259,885569,directed
961133,885569,directed
29334,885875,directed
198901,885875,directed
353145,885875,directed
391398,885875,directed
858710,885875,directed
206241,886648,directed
260212,886648,directed
334193,886648,directed
793456,886648,directed
807949,886648,directed
41874,886961,directed
49026,886961,directed
154544,886961,directed
162197,886961,directed
243008,886961,directed
317545,886961,directed
325443,886961,directed
422405,886961,directed
422947,886961,directed
521851,886961,directed
757342,886961,directed
946560,886961,directed
37730,887235,directed
87113,887348,directed
183867,887513,directed
781932,887513,directed
945269,887513,directed
154533,887619,directed
345427,887619,directed
404434,887619,directed
685647,887619,directed
754032,887619,directed
45077,887638,directed
94205,887638,directed
169202,887638,directed
192925,887638,directed
