Source,Target,Type,Id,Label,timeset,Weight
3480,1516,directed,,,,
401,1516,directed,,,,
3201,1516,directed,,,,
1791,5089,directed,,,,
3481,5089,directed,,,,
2233,5089,directed,,,,
946,5089,directed,,,,
3443,5089,directed,,,,
3482,5089,directed,,,,
1449,5089,directed,,,,
1963,5089,directed,,,,
3025,5089,directed,,,,
1886,5089,directed,,,,
2512,5089,directed,,,,
2905,5089,directed,,,,
680,2726,directed,,,,
1007,2726,directed,,,,
745,2726,directed,,,,
577,2726,directed,,,,
1709,2726,directed,,,,
2262,2726,directed,,,,
1785,2726,directed,,,,
1710,2726,directed,,,,
1266,2726,directed,,,,
2,2680,directed,,,,
1999,2680,directed,,,,
1700,2680,directed,,,,
1705,2680,directed,,,,
3483,2680,directed,,,,
663,2680,directed,,,,
462,485,directed,,,,
240,485,directed,,,,
476,485,directed,,,,
182,485,directed,,,,
1875,485,directed,,,,
2359,485,directed,,,,
234,485,directed,,,,
108,485,directed,,,,
740,485,directed,,,,
246,485,directed,,,,
481,485,directed,,,,
183,485,directed,,,,
64,485,directed,,,,
288,485,directed,,,,
236,485,directed,,,,
67,485,directed,,,,
131,485,directed,,,,
1016,5090,directed,,,,
595,909,directed,,,,
1841,909,directed,,,,
670,909,directed,,,,
77,909,directed,,,,
703,909,directed,,,,
80,909,directed,,,,
434,909,directed,,,,
527,909,directed,,,,
832,909,directed,,,,
1424,909,directed,,,,
624,909,directed,,,,
602,909,directed,,,,
744,5091,directed,,,,
98,272,directed,,,,
263,272,directed,,,,
352,272,directed,,,,
1321,272,directed,,,,
233,272,directed,,,,
1335,272,directed,,,,
234,272,directed,,,,
2876,272,directed,,,,
733,272,directed,,,,
2517,272,directed,,,,
1047,272,directed,,,,
2196,272,directed,,,,
779,272,directed,,,,
554,272,directed,,,,
1623,272,directed,,,,
64,272,directed,,,,
1581,272,directed,,,,
1138,272,directed,,,,
2190,272,directed,,,,
2242,272,directed,,,,
107,1393,directed,,,,
1313,1393,directed,,,,
742,3119,directed,,,,
240,3119,directed,,,,
125,3119,directed,,,,
655,3119,directed,,,,
479,3119,directed,,,,
687,3119,directed,,,,
1565,3119,directed,,,,
108,3119,directed,,,,
391,3119,directed,,,,
945,3119,directed,,,,
1211,3119,directed,,,,
688,3119,directed,,,,
1978,3119,directed,,,,
633,3059,directed,,,,
98,3059,directed,,,,
3,3059,directed,,,,
743,3059,directed,,,,
1887,3059,directed,,,,
248,3059,directed,,,,
789,3059,directed,,,,
1072,3059,directed,,,,
140,3059,directed,,,,
3393,3059,directed,,,,
2400,3059,directed,,,,
1881,3059,directed,,,,
1504,3059,directed,,,,
2205,3059,directed,,,,
2637,3059,directed,,,,
1498,3059,directed,,,,
1169,3059,directed,,,,
1618,3059,directed,,,,
101,3059,directed,,,,
288,3059,directed,,,,
250,3059,directed,,,,
1023,3059,directed,,,,
624,3059,directed,,,,
1302,3059,directed,,,,
274,3059,directed,,,,
1004,3676,directed,,,,
808,3676,directed,,,,
638,3676,directed,,,,
2300,3676,directed,,,,
745,3676,directed,,,,
445,3676,directed,,,,
2308,3676,directed,,,,
18,3676,directed,,,,
260,5092,directed,,,,
1114,5092,directed,,,,
3484,5092,directed,,,,
3485,5092,directed,,,,
182,5092,directed,,,,
49,5092,directed,,,,
403,5092,directed,,,,
228,5092,directed,,,,
55,5092,directed,,,,
741,5092,directed,,,,
271,5092,directed,,,,
64,5092,directed,,,,
1022,5092,directed,,,,
2218,5092,directed,,,,
131,5092,directed,,,,
3486,5092,directed,,,,
444,3267,directed,,,,
1827,3267,directed,,,,
227,3267,directed,,,,
27,3267,directed,,,,
445,3267,directed,,,,
214,3267,directed,,,,
34,3267,directed,,,,
3094,3267,directed,,,,
446,3267,directed,,,,
363,3267,directed,,,,
1486,2055,directed,,,,
1429,2055,directed,,,,
465,624,directed,,,,
2,624,directed,,,,
1406,624,directed,,,,
248,624,directed,,,,
662,624,directed,,,,
434,624,directed,,,,
1431,624,directed,,,,
1617,624,directed,,,,
240,860,directed,,,,
242,860,directed,,,,
655,860,directed,,,,
434,860,directed,,,,
108,860,directed,,,,
481,860,directed,,,,
482,860,directed,,,,
64,860,directed,,,,
288,860,directed,,,,
485,860,directed,,,,
247,1536,directed,,,,
290,1536,directed,,,,
291,1536,directed,,,,
1329,1536,directed,,,,
248,1536,directed,,,,
789,1536,directed,,,,
295,1536,directed,,,,
1532,1536,directed,,,,
1129,1536,directed,,,,
1593,1536,directed,,,,
1534,1536,directed,,,,
2389,1536,directed,,,,
1507,1536,directed,,,,
105,1536,directed,,,,
742,3495,directed,,,,
2742,5093,directed,,,,
749,151,directed,,,,
144,151,directed,,,,
174,2727,directed,,,,
301,2727,directed,,,,
1017,2727,directed,,,,
2271,401,directed,,,,
3487,401,directed,,,,
2451,401,directed,,,,
136,401,directed,,,,
1235,401,directed,,,,
359,401,directed,,,,
400,401,directed,,,,
18,401,directed,,,,
486,1367,directed,,,,
680,1367,directed,,,,
22,1367,directed,,,,
2671,1367,directed,,,,
1322,1367,directed,,,,
966,1367,directed,,,,
886,1367,directed,,,,
1383,1367,directed,,,,
3109,1367,directed,,,,
1282,1367,directed,,,,
58,1367,directed,,,,
891,1367,directed,,,,
478,2908,directed,,,,
1097,2908,directed,,,,
481,2908,directed,,,,
485,2908,directed,,,,
2555,677,directed,,,,
2774,677,directed,,,,
2556,677,directed,,,,
1323,3499,directed,,,,
403,3499,directed,,,,
3393,3499,directed,,,,
388,3499,directed,,,,
641,3499,directed,,,,
1175,3499,directed,,,,
447,3499,directed,,,,
642,3499,directed,,,,
1647,3499,directed,,,,
1326,3499,directed,,,,
1624,3499,directed,,,,
18,3499,directed,,,,
456,5094,directed,,,,
362,5095,directed,,,,
1400,5095,directed,,,,
2,442,directed,,,,
1486,442,directed,,,,
606,442,directed,,,,
608,442,directed,,,,
703,442,directed,,,,
78,442,directed,,,,
732,442,directed,,,,
614,442,directed,,,,
434,442,directed,,,,
616,442,directed,,,,
617,442,directed,,,,
907,442,directed,,,,
1244,442,directed,,,,
3488,442,directed,,,,
971,442,directed,,,,
1762,1307,directed,,,,
2912,1307,directed,,,,
1105,1307,directed,,,,
672,1307,directed,,,,
673,1307,directed,,,,
101,1307,directed,,,,
676,1307,directed,,,,
207,5096,directed,,,,
1040,5096,directed,,,,
678,1302,directed,,,,
98,1302,directed,,,,
476,1302,directed,,,,
182,1302,directed,,,,
122,1302,directed,,,,
49,1302,directed,,,,
234,1302,directed,,,,
125,1302,directed,,,,
790,1302,directed,,,,
108,1302,directed,,,,
54,1302,directed,,,,
481,1302,directed,,,,
183,1302,directed,,,,
1127,1302,directed,,,,
1225,1302,directed,,,,
287,1302,directed,,,,
859,1302,directed,,,,
64,1302,directed,,,,
65,1302,directed,,,,
288,1302,directed,,,,
825,1302,directed,,,,
236,1302,directed,,,,
689,1302,directed,,,,
2411,5097,directed,,,,
359,138,directed,,,,
3489,3585,directed,,,,
679,3585,directed,,,,
1887,3585,directed,,,,
490,3585,directed,,,,
609,3585,directed,,,,
491,3585,directed,,,,
2183,3585,directed,,,,
178,3585,directed,,,,
3048,3585,directed,,,,
2828,3585,directed,,,,
418,3585,directed,,,,
70,3585,directed,,,,
421,3585,directed,,,,
1302,3585,directed,,,,
1908,3585,directed,,,,
42,1042,directed,,,,
47,1042,directed,,,,
204,1042,directed,,,,
49,1042,directed,,,,
125,1042,directed,,,,
207,1042,directed,,,,
208,1042,directed,,,,
757,1042,directed,,,,
61,1042,directed,,,,
1127,1042,directed,,,,
62,1042,directed,,,,
859,1042,directed,,,,
65,1042,directed,,,,
1522,1042,directed,,,,
631,1918,directed,,,,
1300,1918,directed,,,,
386,1918,directed,,,,
264,1918,directed,,,,
182,1918,directed,,,,
1039,1918,directed,,,,
574,1918,directed,,,,
575,1918,directed,,,,
1381,1918,directed,,,,
228,1918,directed,,,,
389,1918,directed,,,,
810,1918,directed,,,,
1235,1918,directed,,,,
2000,1918,directed,,,,
392,1918,directed,,,,
400,1918,directed,,,,
644,1918,directed,,,,
1303,1918,directed,,,,
17,1918,directed,,,,
3067,1918,directed,,,,
1342,1918,directed,,,,
3201,1918,directed,,,,
691,3514,directed,,,,
948,3514,directed,,,,
403,3514,directed,,,,
641,3514,directed,,,,
2330,3514,directed,,,,
3490,3514,directed,,,,
2769,3514,directed,,,,
2858,3514,directed,,,,
3491,3514,directed,,,,
64,3514,directed,,,,
2331,3514,directed,,,,
1326,3514,directed,,,,
1918,3514,directed,,,,
2717,3514,directed,,,,
1075,5098,directed,,,,
2106,5098,directed,,,,
1076,5098,directed,,,,
115,5098,directed,,,,
117,5098,directed,,,,
2247,5098,directed,,,,
1869,5098,directed,,,,
3001,5098,directed,,,,
2123,5098,directed,,,,
1870,5098,directed,,,,
1537,5098,directed,,,,
1677,5099,directed,,,,
489,5100,directed,,,,
948,5100,directed,,,,
949,5100,directed,,,,
611,5100,directed,,,,
491,5100,directed,,,,
640,5100,directed,,,,
1169,5100,directed,,,,
1325,5100,directed,,,,
1430,5100,directed,,,,
493,5100,directed,,,,
2697,5100,directed,,,,
428,3741,directed,,,,
2749,3741,directed,,,,
2020,3741,directed,,,,
76,3741,directed,,,,
2406,3741,directed,,,,
826,3741,directed,,,,
429,3741,directed,,,,
431,3741,directed,,,,
432,3741,directed,,,,
2583,3741,directed,,,,
2103,3741,directed,,,,
2822,3741,directed,,,,
437,3741,directed,,,,
500,3741,directed,,,,
438,3741,directed,,,,
502,3741,directed,,,,
2731,3741,directed,,,,
504,3741,directed,,,,
1744,3741,directed,,,,
603,3741,directed,,,,
505,3741,directed,,,,
1763,5101,directed,,,,
1856,5101,directed,,,,
1079,2267,directed,,,,
2577,2267,directed,,,,
406,2267,directed,,,,
2572,2267,directed,,,,
3,2267,directed,,,,
902,2267,directed,,,,
1407,2267,directed,,,,
407,2267,directed,,,,
178,2267,directed,,,,
117,2267,directed,,,,
193,2267,directed,,,,
8,2267,directed,,,,
700,2267,directed,,,,
180,2267,directed,,,,
1430,2267,directed,,,,
103,2267,directed,,,,
493,2267,directed,,,,
441,2267,directed,,,,
1908,2267,directed,,,,
1725,2804,directed,,,,
3492,2804,directed,,,,
3493,2804,directed,,,,
787,2804,directed,,,,
174,2804,directed,,,,
3494,2804,directed,,,,
289,2804,directed,,,,
2801,5102,directed,,,,
2166,5102,directed,,,,
3495,5102,directed,,,,
605,5103,directed,,,,
2,5103,directed,,,,
884,5103,directed,,,,
614,5103,directed,,,,
2370,5103,directed,,,,
640,5103,directed,,,,
267,5103,directed,,,,
271,5103,directed,,,,
2685,5103,directed,,,,
1326,5103,directed,,,,
2189,5103,directed,,,,
579,5103,directed,,,,
489,5104,directed,,,,
1323,5104,directed,,,,
2823,5104,directed,,,,
2,5104,directed,,,,
902,5104,directed,,,,
606,5104,directed,,,,
949,5104,directed,,,,
611,5104,directed,,,,
295,5104,directed,,,,
2163,5104,directed,,,,
491,5104,directed,,,,
1573,5104,directed,,,,
2447,5104,directed,,,,
766,5104,directed,,,,
2711,5104,directed,,,,
481,5104,directed,,,,
14,5104,directed,,,,
1430,5104,directed,,,,
644,5104,directed,,,,
166,5104,directed,,,,
2638,5104,directed,,,,
735,5105,directed,,,,
98,2463,directed,,,,
710,2463,directed,,,,
2746,2463,directed,,,,
182,2463,directed,,,,
108,2463,directed,,,,
1180,2463,directed,,,,
2096,2463,directed,,,,
852,2463,directed,,,,
390,2463,directed,,,,
741,2463,directed,,,,
1178,2463,directed,,,,
392,2463,directed,,,,
64,2463,directed,,,,
15,2463,directed,,,,
235,2463,directed,,,,
1023,2463,directed,,,,
1024,2463,directed,,,,
2258,3638,directed,,,,
1985,3638,directed,,,,
187,3638,directed,,,,
1077,3638,directed,,,,
193,3638,directed,,,,
194,3638,directed,,,,
198,3638,directed,,,,
2,2649,directed,,,,
1185,2649,directed,,,,
1187,2649,directed,,,,
954,2649,directed,,,,
673,2649,directed,,,,
942,2649,directed,,,,
2,37,directed,,,,
21,37,directed,,,,
680,37,directed,,,,
46,37,directed,,,,
3496,37,directed,,,,
22,37,directed,,,,
24,37,directed,,,,
1002,37,directed,,,,
1282,37,directed,,,,
215,37,directed,,,,
60,37,directed,,,,
30,37,directed,,,,
891,37,directed,,,,
34,37,directed,,,,
359,37,directed,,,,
35,37,directed,,,,
36,37,directed,,,,
38,37,directed,,,,
247,761,directed,,,,
729,761,directed,,,,
97,761,directed,,,,
2,761,directed,,,,
596,761,directed,,,,
234,761,directed,,,,
1896,761,directed,,,,
1189,761,directed,,,,
1047,761,directed,,,,
673,761,directed,,,,
1501,761,directed,,,,
101,761,directed,,,,
64,761,directed,,,,
993,1610,directed,,,,
291,1610,directed,,,,
562,1610,directed,,,,
253,1610,directed,,,,
2927,1610,directed,,,,
1091,1610,directed,,,,
794,1610,directed,,,,
3497,1610,directed,,,,
1309,1610,directed,,,,
452,1610,directed,,,,
919,1610,directed,,,,
921,1610,directed,,,,
1650,350,directed,,,,
538,350,directed,,,,
700,350,directed,,,,
3456,350,directed,,,,
726,5106,directed,,,,
457,5106,directed,,,,
203,5106,directed,,,,
204,5106,directed,,,,
23,5106,directed,,,,
2288,5106,directed,,,,
2752,5106,directed,,,,
207,5106,directed,,,,
3498,5106,directed,,,,
28,5106,directed,,,,
758,5106,directed,,,,
2080,5106,directed,,,,
221,5106,directed,,,,
98,3715,directed,,,,
1107,3715,directed,,,,
408,3715,directed,,,,
3133,3715,directed,,,,
1173,3715,directed,,,,
1019,3715,directed,,,,
183,3715,directed,,,,
2874,3715,directed,,,,
1914,3715,directed,,,,
64,3715,directed,,,,
1545,3715,directed,,,,
751,2383,directed,,,,
1790,2383,directed,,,,
991,2383,directed,,,,
192,2383,directed,,,,
193,2383,directed,,,,
752,2383,directed,,,,
992,2383,directed,,,,
754,2383,directed,,,,
901,2383,directed,,,,
2258,199,directed,,,,
1275,199,directed,,,,
2563,199,directed,,,,
725,199,directed,,,,
186,199,directed,,,,
1345,199,directed,,,,
332,199,directed,,,,
1271,199,directed,,,,
1348,199,directed,,,,
1077,199,directed,,,,
1657,199,directed,,,,
116,199,directed,,,,
2495,199,directed,,,,
191,199,directed,,,,
193,199,directed,,,,
194,199,directed,,,,
372,199,directed,,,,
1669,199,directed,,,,
419,199,directed,,,,
1104,199,directed,,,,
2177,199,directed,,,,
1422,199,directed,,,,
778,199,directed,,,,
779,199,directed,,,,
198,199,directed,,,,
542,199,directed,,,,
120,199,directed,,,,
1156,199,directed,,,,
986,5107,directed,,,,
403,5108,directed,,,,
447,5108,directed,,,,
2351,5108,directed,,,,
64,5108,directed,,,,
678,723,directed,,,,
352,723,directed,,,,
1368,723,directed,,,,
1605,723,directed,,,,
233,723,directed,,,,
234,723,directed,,,,
50,723,directed,,,,
157,723,directed,,,,
1135,723,directed,,,,
770,723,directed,,,,
128,723,directed,,,,
771,723,directed,,,,
1771,723,directed,,,,
481,723,directed,,,,
60,723,directed,,,,
854,723,directed,,,,
236,723,directed,,,,
67,723,directed,,,,
131,723,directed,,,,
465,2190,directed,,,,
1183,2190,directed,,,,
352,2190,directed,,,,
2,2190,directed,,,,
1287,2190,directed,,,,
1433,2190,directed,,,,
233,2190,directed,,,,
1741,2190,directed,,,,
234,2190,directed,,,,
1619,2190,directed,,,,
941,2190,directed,,,,
1099,2190,directed,,,,
1140,2190,directed,,,,
480,2190,directed,,,,
1189,2190,directed,,,,
1103,2190,directed,,,,
81,2190,directed,,,,
546,2190,directed,,,,
372,2190,directed,,,,
877,2190,directed,,,,
1047,2190,directed,,,,
2196,2190,directed,,,,
929,2190,directed,,,,
554,2190,directed,,,,
1279,2190,directed,,,,
2203,2190,directed,,,,
64,2190,directed,,,,
1137,2190,directed,,,,
166,2190,directed,,,,
878,2190,directed,,,,
2543,2190,directed,,,,
934,2190,directed,,,,
691,5109,directed,,,,
3279,5109,directed,,,,
3490,5109,directed,,,,
928,5109,directed,,,,
2769,5109,directed,,,,
2810,5109,directed,,,,
271,5109,directed,,,,
1326,5109,directed,,,,
3499,5109,directed,,,,
2786,5110,directed,,,,
1035,5110,directed,,,,
641,5110,directed,,,,
1175,5110,directed,,,,
1391,5110,directed,,,,
1976,5110,directed,,,,
942,5110,directed,,,,
1024,5110,directed,,,,
1886,5110,directed,,,,
2811,5110,directed,,,,
3500,5111,directed,,,,
3289,5111,directed,,,,
341,5112,directed,,,,
1006,5112,directed,,,,
51,5112,directed,,,,
178,5112,directed,,,,
700,5112,directed,,,,
481,5112,directed,,,,
367,257,directed,,,,
870,257,directed,,,,
253,257,directed,,,,
1864,257,directed,,,,
1148,257,directed,,,,
452,257,directed,,,,
1500,257,directed,,,,
1304,257,directed,,,,
256,257,directed,,,,
1688,257,directed,,,,
2405,2997,directed,,,,
1714,2997,directed,,,,
1220,2997,directed,,,,
3501,2997,directed,,,,
1836,2997,directed,,,,
684,2997,directed,,,,
495,2997,directed,,,,
1824,2997,directed,,,,
1433,2997,directed,,,,
2406,2997,directed,,,,
661,2997,directed,,,,
429,2997,directed,,,,
597,2997,directed,,,,
430,2997,directed,,,,
497,2997,directed,,,,
2230,2997,directed,,,,
268,2997,directed,,,,
926,2997,directed,,,,
2777,2997,directed,,,,
930,2997,directed,,,,
502,2997,directed,,,,
1493,2997,directed,,,,
2532,2997,directed,,,,
1716,2997,directed,,,,
504,2997,directed,,,,
166,2997,directed,,,,
2533,2997,directed,,,,
940,2997,directed,,,,
933,2997,directed,,,,
604,2997,directed,,,,
2,1441,directed,,,,
3,1441,directed,,,,
241,1441,directed,,,,
770,1441,directed,,,,
1117,1441,directed,,,,
1118,1441,directed,,,,
1535,1441,directed,,,,
595,602,directed,,,,
670,602,directed,,,,
985,602,directed,,,,
671,602,directed,,,,
673,602,directed,,,,
3502,602,directed,,,,
601,602,directed,,,,
676,602,directed,,,,
604,602,directed,,,,
224,3179,directed,,,,
457,3179,directed,,,,
2072,3179,directed,,,,
3208,3179,directed,,,,
260,3179,directed,,,,
2976,3179,directed,,,,
49,3179,directed,,,,
686,3179,directed,,,,
3350,3179,directed,,,,
208,3179,directed,,,,
1090,3179,directed,,,,
228,3179,directed,,,,
55,3179,directed,,,,
28,3179,directed,,,,
2402,3179,directed,,,,
2858,3179,directed,,,,
65,3179,directed,,,,
460,3179,directed,,,,
33,3179,directed,,,,
204,5113,directed,,,,
974,5113,directed,,,,
2607,5113,directed,,,,
219,5113,directed,,,,
221,5113,directed,,,,
3305,5113,directed,,,,
1394,5113,directed,,,,
2609,5113,directed,,,,
2253,5114,directed,,,,
798,2102,directed,,,,
801,2102,directed,,,,
347,2102,directed,,,,
787,2309,directed,,,,
1937,2309,directed,,,,
2937,3478,directed,,,,
302,3478,directed,,,,
2246,3478,directed,,,,
3503,5115,directed,,,,
2037,5115,directed,,,,
2030,5116,directed,,,,
3504,5116,directed,,,,
403,5116,directed,,,,
2103,5116,directed,,,,
2033,5116,directed,,,,
1427,5116,directed,,,,
3115,5116,directed,,,,
1542,5116,directed,,,,
696,5117,directed,,,,
1300,5117,directed,,,,
2065,5117,directed,,,,
146,5117,directed,,,,
1003,5117,directed,,,,
3505,5117,directed,,,,
1020,5117,directed,,,,
1320,5117,directed,,,,
1111,5117,directed,,,,
1236,5117,directed,,,,
1650,423,directed,,,,
2862,423,directed,,,,
2432,423,directed,,,,
3506,423,directed,,,,
2845,423,directed,,,,
2586,423,directed,,,,
2864,423,directed,,,,
3507,3654,directed,,,,
2023,3654,directed,,,,
2884,3654,directed,,,,
641,3654,directed,,,,
2093,3654,directed,,,,
2138,3654,directed,,,,
3508,3654,directed,,,,
2114,3654,directed,,,,
204,5118,directed,,,,
207,5118,directed,,,,
757,5118,directed,,,,
28,5118,directed,,,,
1684,2596,directed,,,,
109,2596,directed,,,,
1304,2596,directed,,,,
256,2596,directed,,,,
2329,5119,directed,,,,
986,5119,directed,,,,
777,38,directed,,,,
21,38,directed,,,,
467,38,directed,,,,
368,38,directed,,,,
1011,38,directed,,,,
1770,38,directed,,,,
1322,38,directed,,,,
332,38,directed,,,,
51,38,directed,,,,
469,38,directed,,,,
1002,38,directed,,,,
3036,38,directed,,,,
54,38,directed,,,,
56,38,directed,,,,
1808,38,directed,,,,
1317,38,directed,,,,
172,38,directed,,,,
2136,38,directed,,,,
60,38,directed,,,,
198,38,directed,,,,
1462,38,directed,,,,
1550,38,directed,,,,
475,38,directed,,,,
1342,38,directed,,,,
1300,5120,directed,,,,
1763,5120,directed,,,,
928,5120,directed,,,,
416,5121,directed,,,,
850,5122,directed,,,,
576,5122,directed,,,,
1264,5122,directed,,,,
465,2122,directed,,,,
1324,2122,directed,,,,
2198,2122,directed,,,,
2436,2122,directed,,,,
1001,2122,directed,,,,
1003,2122,directed,,,,
2351,2122,directed,,,,
2080,2122,directed,,,,
692,2122,directed,,,,
2121,2122,directed,,,,
973,2122,directed,,,,
625,2122,directed,,,,
112,2122,directed,,,,
1343,2638,directed,,,,
2963,2638,directed,,,,
2592,2638,directed,,,,
2572,2638,directed,,,,
306,2638,directed,,,,
291,2638,directed,,,,
606,2638,directed,,,,
765,2638,directed,,,,
432,2638,directed,,,,
782,2638,directed,,,,
2786,2638,directed,,,,
2921,2638,directed,,,,
611,2638,directed,,,,
78,2638,directed,,,,
3509,2638,directed,,,,
1884,2638,directed,,,,
1922,2638,directed,,,,
296,2638,directed,,,,
300,2638,directed,,,,
1533,2638,directed,,,,
2636,2638,directed,,,,
434,2638,directed,,,,
191,2638,directed,,,,
192,2638,directed,,,,
193,2638,directed,,,,
619,2638,directed,,,,
2637,2638,directed,,,,
195,2638,directed,,,,
2711,2638,directed,,,,
673,2638,directed,,,,
426,2638,directed,,,,
1897,2638,directed,,,,
1169,2638,directed,,,,
778,2638,directed,,,,
736,2638,directed,,,,
